1531,531,Liberal Party of Canada,2007-12-31,1000.0
1532,532,Liberal Party of Canada,2007-12-31,600.0
1533,533,Liberal Party of Canada,2007-12-31,1000.0
1534,534,Liberal Party of Canada,2007-12-31,7.21
1535,535,Liberal Party of Canada,2007-12-31,279.68
1536,536,Liberal Party of Canada,2007-12-31,191.6
1537,537,Liberal Party of Canada,2008-12-31,250.0
1538,538,Liberal Party of Canada,2008-12-31,100.0
1539,539,Liberal Party of Canada,2008-12-31,20.0
1540,540,Liberal Party of Canada,2008-12-31,425.99
1541,541,Liberal Party of Canada,2008-12-31,50.0
1542,358,Liberal Party of Canada,2008-12-31,100.0
1543,543,Liberal Party of Canada,2008-12-31,425.99
1544,544,Liberal Party of Canada,2008-12-31,500.0
1545,545,Liberal Party of Canada,2008-12-31,224.13
1546,546,Liberal Party of Canada,2009-12-31,200.0
1547,547,Liberal Party of Canada,2008-12-31,20.0
1548,548,Liberal Party of Canada,2009-12-31,200.0
1549,549,Bloc QuΘbΘcois,2011-12-31,25.0
1550,550,Liberal Party of Canada,2009-12-31,157.14
1551,551,Liberal Party of Canada,2009-12-31,793.81
1552,552,Liberal Party of Canada,2011-12-31,98.0
1553,553,Liberal Party of Canada,2009-12-31,1100.0
1554,554,Liberal Party of Canada,2010-12-31,250.0
1555,555,Bloc QuΘbΘcois,2011-12-31,10.0
1556,556,Liberal Party of Canada,2014-12-31,150.0
1557,82,New Democratic Party,2013-12-31,200.0
1558,558,Liberal Party of Canada,2013-12-31,1200.0
1559,559,Liberal Party of Canada,2013-12-31,30.0
1560,560,Liberal Party of Canada,2014-12-31,94.02
1561,561,Bloc QuΘbΘcois,2014-12-31,100.0
1562,562,New Democratic Party,2012-12-31,75.0
1563,563,New Democratic Party,2012-12-31,75.0
1564,564,New Democratic Party,2012-12-31,25.0
1565,565,New Democratic Party,2012-12-31,50.0
1566,566,New Democratic Party,2012-12-31,100.0
1567,567,New Democratic Party,2012-12-31,400.0
1568,568,New Democratic Party,2012-12-31,75.0
1569,569,Liberal Party of Canada,2013-12-31,600.0
1570,570,Liberal Party of Canada,2013-12-31,500.0
1571,571,Liberal Party of Canada,2013-12-31,20.0
1572,572,Liberal Party of Canada,2012-12-31,200.0
1573,573,Liberal Party of Canada,2013-12-31,100.0
1574,574,Liberal Party of Canada,2012-12-31,200.0
1575,575,Liberal Party of Canada,2013-12-31,1200.0
1576,576,Liberal Party of Canada,2014-12-31,25.0
1577,577,Liberal Party of Canada,2014-12-31,100.0
1578,578,Liberal Party of Canada,2013-12-31,50.0
1579,579,Liberal Party of Canada,2013-12-31,1000.0
1580,580,Liberal Party of Canada,2013-12-31,50.0
1581,581,Liberal Party of Canada,2013-12-31,20.0
1582,582,Liberal Party of Canada,2013-12-31,20.0
1583,583,Liberal Party of Canada,2013-12-31,100.0
1584,584,Liberal Party of Canada,2013-12-31,10.0
1585,585,Liberal Party of Canada,2013-12-31,100.0
1586,586,Liberal Party of Canada,2013-12-31,100.0
1587,587,New Democratic Party,2011-12-31,200.0
1588,588,Liberal Party of Canada,2013-12-31,20.0
1589,589,New Democratic Party,2011-12-31,25.0
1590,590,Liberal Party of Canada,2011-12-31,98.0
1591,591,New Democratic Party,2011-12-31,100.0
1592,592,Liberal Party of Canada,2011-12-31,400.0
1593,593,New Democratic Party,2012-12-31,120.0
1594,594,New Democratic Party,2012-12-31,500.0
1595,595,New Democratic Party,2012-12-31,400.0
1596,596,New Democratic Party,2012-12-31,75.0
1597,597,New Democratic Party,2012-12-31,50.0
1598,598,Liberal Party of Canada,2013-12-31,25.0
1599,599,Liberal Party of Canada,2013-12-31,10.0
1600,600,Liberal Party of Canada,2013-12-31,1200.0
1601,601,Liberal Party of Canada,2013-12-31,10.0
1602,602,Liberal Party of Canada,2013-12-31,10.0
1603,603,Liberal Party of Canada,2013-12-31,5.0
1604,604,Liberal Party of Canada,2013-12-31,1200.0
1605,605,Liberal Party of Canada,2013-12-31,75.0
1606,606,Liberal Party of Canada,2013-12-31,2.0
1607,607,New Democratic Party,2012-12-31,100.0
1608,608,New Democratic Party,2012-12-31,100.0
1609,609,New Democratic Party,2012-12-31,75.0
1610,610,New Democratic Party,2012-12-31,25.0
1611,611,New Democratic Party,2012-12-31,100.0
1612,612,Liberal Party of Canada,2012-12-31,100.0
1613,613,Liberal Party of Canada,2012-12-31,5.0
1614,614,Liberal Party of Canada,2012-12-31,1200.0
1615,615,Liberal Party of Canada,2012-12-31,40.0
1616,616,Liberal Party of Canada,2012-12-31,400.0
1617,262,New Democratic Party,2012-12-31,100.0
1618,618,New Democratic Party,2012-12-31,120.0
1619,619,Liberal Party of Canada,2013-12-31,75.0
1620,620,New Democratic Party,2011-12-31,75.0
1621,621,Liberal Party of Canada,2007-12-31,1000.0
1622,622,Liberal Party of Canada,2007-12-31,250.0
1623,623,Liberal Party of Canada,2007-12-31,20.45
1624,624,Liberal Party of Canada,2007-12-31,8.88
1625,625,Liberal Party of Canada,2007-12-31,8.88
1626,626,Liberal Party of Canada,2008-12-31,325.99
1627,627,Liberal Party of Canada,2008-12-31,100.0
1628,628,Liberal Party of Canada,2008-12-31,10.0
1629,629,Liberal Party of Canada,2008-12-31,50.0
1630,630,Liberal Party of Canada,2008-12-31,100.0
1631,631,Liberal Party of Canada,2008-12-31,500.0
1632,632,Liberal Party of Canada,2008-12-31,1100.0
1633,633,Liberal Party of Canada,2008-12-31,100.0
1634,634,Liberal Party of Canada,2009-12-31,100.0
1635,635,Liberal Party of Canada,2008-12-31,458.84
1636,636,Liberal Party of Canada,2008-12-31,148.94
1637,637,Liberal Party of Canada,2009-12-31,958.34
1638,638,Liberal Party of Canada,2009-12-31,28.57
1639,639,Liberal Party of Canada,2009-12-31,50.0
1640,640,Liberal Party of Canada,2011-12-31,38.91
1641,641,Bloc QuΘbΘcois,2011-12-31,200.0
1642,642,Liberal Party of Canada,2009-12-31,1100.0
1643,643,Liberal Party of Canada,2009-12-31,20.0
1644,644,Liberal Party of Canada,2010-12-31,1000.0
1645,645,Liberal Party of Canada,2013-12-31,25.0
1646,646,Liberal Party of Canada,2014-12-31,50.0
1647,647,Liberal Party of Canada,2014-12-31,75.0
1648,648,Liberal Party of Canada,2013-12-31,50.0
1649,649,Liberal Party of Canada,2014-12-31,400.0
1650,650,Liberal Party of Canada,2013-12-31,50.0
1651,651,New Democratic Party,2012-12-31,40.0
1652,652,New Democratic Party,2012-12-31,100.0
1653,653,New Democratic Party,2012-12-31,100.0
1654,654,New Democratic Party,2012-12-31,250.0
1655,655,New Democratic Party,2012-12-31,10.0
1656,656,New Democratic Party,2012-12-31,100.0
1657,657,New Democratic Party,2012-12-31,100.0
1658,658,New Democratic Party,2012-12-31,100.0
1659,659,Liberal Party of Canada,2013-12-31,20.0
1660,660,Liberal Party of Canada,2013-12-31,100.0
1661,661,Liberal Party of Canada,2013-12-31,20.0
1662,662,Liberal Party of Canada,2013-12-31,500.0
1663,663,Liberal Party of Canada,2012-12-31,100.0
1664,664,Liberal Party of Canada,2014-12-31,200.0
1665,665,Liberal Party of Canada,2014-12-31,100.0
1666,666,Liberal Party of Canada,2013-12-31,20.0
1667,667,Liberal Party of Canada,2013-12-31,20.0
1668,668,Liberal Party of Canada,2013-12-31,25.0
1669,669,Liberal Party of Canada,2013-12-31,50.0
1670,670,Liberal Party of Canada,2013-12-31,200.0
1671,671,Liberal Party of Canada,2013-12-31,100.0
1672,318,Liberal Party of Canada,2013-12-31,50.0
1673,673,Liberal Party of Canada,2013-12-31,10.0
1674,674,Liberal Party of Canada,2013-12-31,100.0
1675,675,Liberal Party of Canada,2013-12-31,200.0
1676,676,Liberal Party of Canada,2013-12-31,100.0
1677,677,New Democratic Party,2011-12-31,100.0
1678,678,Liberal Party of Canada,2011-12-31,38.91
1679,679,New Democratic Party,2011-12-31,400.0
1680,680,Liberal Party of Canada,2011-12-31,250.0
1681,681,New Democratic Party,2012-12-31,25.0
1682,682,New Democratic Party,2012-12-31,25.0
1683,683,New Democratic Party,2012-12-31,200.0
1684,684,New Democratic Party,2012-12-31,175.0
1685,685,New Democratic Party,2012-12-31,75.0
1686,686,Liberal Party of Canada,2013-12-31,20.0
1687,687,Liberal Party of Canada,2013-12-31,20.0
1688,688,Liberal Party of Canada,2013-12-31,200.0
1689,689,Liberal Party of Canada,2013-12-31,600.0
1690,690,Liberal Party of Canada,2013-12-31,500.0
1691,691,Liberal Party of Canada,2013-12-31,20.0
1692,692,Liberal Party of Canada,2013-12-31,600.0
1693,693,Liberal Party of Canada,2013-12-31,50.0
1694,694,Liberal Party of Canada,2013-12-31,750.0
1695,695,New Democratic Party,2012-12-31,100.0
1696,696,Liberal Party of Canada,2012-12-31,500.0
1697,697,New Democratic Party,2012-12-31,40.0
1698,698,New Democratic Party,2012-12-31,25.0
1699,699,New Democratic Party,2012-12-31,500.0
1700,700,New Democratic Party,2012-12-31,150.0
1701,701,Liberal Party of Canada,2012-12-31,500.0
1702,702,Liberal Party of Canada,2012-12-31,200.0
1703,703,Liberal Party of Canada,2012-12-31,100.0
1704,704,Liberal Party of Canada,2012-12-31,30.0
1705,705,New Democratic Party,2012-12-31,200.0
1706,706,Conservative Party of Canada,2014-12-31,800.0
1707,707,Liberal Party of Canada,2014-12-31,36.82
1708,708,Bloc QuΘbΘcois,2007-12-31,200.0
1709,709,Bloc QuΘbΘcois,2007-12-31,40.0
1710,710,Bloc QuΘbΘcois,2007-12-31,40.0
1711,711,Bloc QuΘbΘcois,2007-12-31,100.0
1712,712,Bloc QuΘbΘcois,2007-12-31,300.0
1713,713,Animal Protection Party of Canada,2007-12-31,70.0
1714,714,Animal Protection Party of Canada,2007-12-31,50.0
1715,715,Bloc QuΘbΘcois,2007-12-31,400.0
1716,716,New Democratic Party,2007-12-31,40.0
1717,717,New Democratic Party,2007-12-31,100.0
1718,718,Communist Party of Canada,2007-12-31,100.0
1719,719,Communist Party of Canada,2007-12-31,100.0
1720,720,New Democratic Party,2007-12-31,20.0
1721,721,New Democratic Party,2007-12-31,33.0
1722,722,New Democratic Party,2007-12-31,50.0
1723,723,New Democratic Party,2007-12-31,20.0
1724,724,New Democratic Party,2007-12-31,20.0
1725,725,New Democratic Party,2007-12-31,50.0
1726,726,New Democratic Party,2007-12-31,25.0
1727,727,New Democratic Party,2007-12-31,20.0
1728,728,New Democratic Party,2007-12-31,20.0
1729,729,New Democratic Party,2007-12-31,100.0
1730,730,New Democratic Party,2007-12-31,10.0
1731,731,New Democratic Party,2007-12-31,150.0
1732,732,New Democratic Party,2007-12-31,20.0
1733,733,New Democratic Party,2007-12-31,20.0
1734,734,New Democratic Party,2007-12-31,50.0
1735,735,New Democratic Party,2007-12-31,33.0
1736,736,New Democratic Party,2007-12-31,20.0
1737,737,New Democratic Party,2007-12-31,25.0
1738,738,New Democratic Party,2007-12-31,50.0
1739,379,New Democratic Party,2007-12-31,20.0
1740,740,New Democratic Party,2007-12-31,400.0
1741,741,New Democratic Party,2007-12-31,400.0
1742,742,New Democratic Party,2007-12-31,45.0
1743,743,New Democratic Party,2007-12-31,20.0
1744,744,New Democratic Party,2007-12-31,33.3
1745,745,New Democratic Party,2007-12-31,20.0
1746,746,New Democratic Party,2007-12-31,20.0
1747,747,New Democratic Party,2007-12-31,33.0
1748,748,New Democratic Party,2007-12-31,20.0
1749,749,New Democratic Party,2007-12-31,20.0
1750,750,New Democratic Party,2007-12-31,33.0
1751,751,New Democratic Party,2007-12-31,600.0
1752,752,New Democratic Party,2007-12-31,10.0
1753,753,New Democratic Party,2007-12-31,20.0
1754,754,New Democratic Party,2007-12-31,20.0
1755,755,New Democratic Party,2007-12-31,50.0
1756,756,New Democratic Party,2007-12-31,25.0
1757,757,New Democratic Party,2007-12-31,20.0
1758,758,New Democratic Party,2007-12-31,20.0
1759,759,New Democratic Party,2007-12-31,100.0
1760,760,New Democratic Party,2007-12-31,30.0
1761,761,New Democratic Party,2007-12-31,20.0
1762,762,New Democratic Party,2007-12-31,10.0
1763,763,New Democratic Party,2007-12-31,20.0
1764,764,New Democratic Party,2007-12-31,50.0
1765,765,New Democratic Party,2007-12-31,10.0
1766,766,New Democratic Party,2007-12-31,30.0
1767,767,New Democratic Party,2007-12-31,20.0
1768,768,New Democratic Party,2007-12-31,22.0
1769,769,New Democratic Party,2007-12-31,20.0
1770,770,New Democratic Party,2007-12-31,100.0
1771,771,New Democratic Party,2007-12-31,20.0
1772,772,New Democratic Party,2007-12-31,20.0
1773,773,New Democratic Party,2007-12-31,20.0
1774,774,New Democratic Party,2007-12-31,35.0
1775,775,New Democratic Party,2007-12-31,17.0
1776,776,New Democratic Party,2007-12-31,50.0
1777,777,New Democratic Party,2007-12-31,25.0
1778,778,New Democratic Party,2007-12-31,50.0
1779,779,New Democratic Party,2007-12-31,33.0
1780,780,New Democratic Party,2007-12-31,10.0
1781,781,New Democratic Party,2007-12-31,30.0
1782,782,New Democratic Party,2007-12-31,15.0
1783,783,New Democratic Party,2007-12-31,50.0
1784,784,New Democratic Party,2007-12-31,10.0
1785,785,New Democratic Party,2007-12-31,91.66
1786,786,New Democratic Party,2007-12-31,162.0
1787,787,New Democratic Party,2007-12-31,30.0
1788,788,New Democratic Party,2007-12-31,21.66
1789,789,New Democratic Party,2007-12-31,25.0
1790,790,New Democratic Party,2007-12-31,30.0
1791,791,New Democratic Party,2007-12-31,25.0
1792,792,New Democratic Party,2007-12-31,40.0
1793,793,New Democratic Party,2007-12-31,10.0
1794,794,New Democratic Party,2007-12-31,25.0
1795,795,New Democratic Party,2007-12-31,15.0
1796,796,New Democratic Party,2007-12-31,350.0
1797,797,New Democratic Party,2007-12-31,500.0
1798,798,New Democratic Party,2007-12-31,25.0
1799,799,New Democratic Party,2007-12-31,25.0
1800,800,New Democratic Party,2007-12-31,33.0
1801,801,New Democratic Party,2007-12-31,20.0
1802,802,New Democratic Party,2007-12-31,15.0
1803,803,New Democratic Party,2007-12-31,20.0
1804,804,New Democratic Party,2007-12-31,20.0
1805,805,New Democratic Party,2007-12-31,20.0
1806,806,New Democratic Party,2007-12-31,20.0
1807,807,New Democratic Party,2007-12-31,19.0
1808,808,New Democratic Party,2007-12-31,250.0
1809,809,New Democratic Party,2007-12-31,30.0
1810,810,New Democratic Party,2007-12-31,25.0
1811,811,New Democratic Party,2007-12-31,20.0
1812,812,New Democratic Party,2007-12-31,20.0
1813,813,New Democratic Party,2007-12-31,30.0
1814,814,New Democratic Party,2007-12-31,25.0
1815,815,New Democratic Party,2007-12-31,25.0
1816,816,New Democratic Party,2007-12-31,20.0
1817,817,New Democratic Party,2007-12-31,20.0
1818,818,New Democratic Party,2007-12-31,91.66
1819,819,New Democratic Party,2007-12-31,15.0
1820,820,New Democratic Party,2007-12-31,35.0
1821,821,New Democratic Party,2007-12-31,20.0
1822,822,New Democratic Party,2007-12-31,20.0
1823,823,New Democratic Party,2007-12-31,20.0
1824,824,New Democratic Party,2007-12-31,20.0
1825,825,New Democratic Party,2007-12-31,15.0
1826,826,New Democratic Party,2007-12-31,30.0
1827,827,New Democratic Party,2007-12-31,20.0
1828,828,New Democratic Party,2007-12-31,20.0
1829,829,New Democratic Party,2007-12-31,15.0
1830,830,New Democratic Party,2007-12-31,10.0
1831,831,New Democratic Party,2007-12-31,10.0
1832,832,New Democratic Party,2007-12-31,400.0
1833,833,New Democratic Party,2007-12-31,50.0
1834,834,New Democratic Party,2007-12-31,25.0
1835,835,New Democratic Party,2007-12-31,20.0
1836,836,New Democratic Party,2007-12-31,10.0
1837,837,New Democratic Party,2007-12-31,25.0
1838,838,New Democratic Party,2007-12-31,10.0
1839,839,New Democratic Party,2007-12-31,30.0
1840,840,New Democratic Party,2007-12-31,10.0
1841,841,New Democratic Party,2007-12-31,30.0
1842,842,New Democratic Party,2007-12-31,20.0
1843,475,New Democratic Party,2007-12-31,50.0
1844,844,New Democratic Party,2007-12-31,20.0
1845,845,New Democratic Party,2007-12-31,50.0
1846,846,New Democratic Party,2007-12-31,33.33
1847,847,New Democratic Party,2007-12-31,33.0
1848,848,New Democratic Party,2007-12-31,200.0
1849,849,New Democratic Party,2007-12-31,65.0
1850,850,New Democratic Party,2007-12-31,20.0
1851,851,New Democratic Party,2007-12-31,20.0
1852,852,New Democratic Party,2007-12-31,75.0
1853,853,New Democratic Party,2007-12-31,83.33
1854,854,New Democratic Party,2007-12-31,20.0
1855,855,New Democratic Party,2007-12-31,10.0
1856,856,New Democratic Party,2007-12-31,50.0
1857,857,New Democratic Party,2007-12-31,50.0
1858,858,New Democratic Party,2007-12-31,30.0
1859,859,New Democratic Party,2007-12-31,25.0
1860,860,New Democratic Party,2007-12-31,15.0
1861,861,New Democratic Party,2007-12-31,17.0
1862,862,New Democratic Party,2007-12-31,100.0
1863,863,New Democratic Party,2007-12-31,20.0
1864,864,New Democratic Party,2007-12-31,20.0
1865,865,New Democratic Party,2007-12-31,20.0
1866,866,New Democratic Party,2007-12-31,20.0
1867,867,New Democratic Party,2007-12-31,15.0
1868,868,New Democratic Party,2007-12-31,30.0
1869,869,New Democratic Party,2007-12-31,20.0
1870,870,New Democratic Party,2007-12-31,10.0
1871,871,New Democratic Party,2007-12-31,25.0
1872,872,New Democratic Party,2007-12-31,20.0
1873,873,New Democratic Party,2007-12-31,91.66
1874,874,New Democratic Party,2007-12-31,20.0
1875,875,New Democratic Party,2007-12-31,20.0
1876,468,New Democratic Party,2007-12-31,25.0
1877,877,New Democratic Party,2007-12-31,15.0
1878,878,New Democratic Party,2007-12-31,35.0
1879,879,New Democratic Party,2007-12-31,20.0
1880,880,New Democratic Party,2007-12-31,20.0
1881,881,New Democratic Party,2007-12-31,20.0
1882,882,New Democratic Party,2007-12-31,25.0
1883,883,New Democratic Party,2007-12-31,25.0
1884,884,New Democratic Party,2007-12-31,100.0
1885,885,New Democratic Party,2007-12-31,50.0
1886,886,New Democratic Party,2007-12-31,20.0
1887,887,New Democratic Party,2007-12-31,30.0
1888,888,New Democratic Party,2007-12-31,40.0
1889,889,New Democratic Party,2007-12-31,50.0
1890,890,New Democratic Party,2007-12-31,20.0
1891,891,New Democratic Party,2007-12-31,20.0
1892,892,New Democratic Party,2007-12-31,17.0
1893,893,New Democratic Party,2007-12-31,25.0
1894,894,New Democratic Party,2007-12-31,100.0
1895,895,New Democratic Party,2007-12-31,30.0
1896,896,New Democratic Party,2007-12-31,20.0
1897,897,New Democratic Party,2007-12-31,25.0
1898,898,New Democratic Party,2007-12-31,30.0
1899,899,New Democratic Party,2007-12-31,300.0
1900,900,New Democratic Party,2007-12-31,20.0
1901,901,New Democratic Party,2007-12-31,25.0
1902,902,New Democratic Party,2007-12-31,20.0
1903,903,New Democratic Party,2007-12-31,25.0
1904,904,New Democratic Party,2007-12-31,500.0
1905,905,New Democratic Party,2007-12-31,50.0
1906,906,New Democratic Party,2007-12-31,25.0
1907,907,New Democratic Party,2007-12-31,30.0
1908,908,New Democratic Party,2007-12-31,20.0
1909,909,New Democratic Party,2007-12-31,20.0
1910,910,New Democratic Party,2007-12-31,20.0
1911,911,New Democratic Party,2007-12-31,20.0
1912,912,New Democratic Party,2007-12-31,10.0
1913,913,New Democratic Party,2007-12-31,19.0
1914,914,New Democratic Party,2007-12-31,20.0
1915,915,New Democratic Party,2007-12-31,30.0
1916,916,New Democratic Party,2007-12-31,20.0
1917,917,New Democratic Party,2007-12-31,15.0
1918,277,Liberal Party of Canada,2007-12-31,100.0
1919,919,New Democratic Party,2007-12-31,10.0
1920,920,New Democratic Party,2007-12-31,100.0
1921,921,New Democratic Party,2007-12-31,20.0
1922,922,New Democratic Party,2007-12-31,20.0
1923,923,Liberal Party of Canada,2007-12-31,115.0
1924,924,Liberal Party of Canada,2007-12-31,75.73
1925,925,New Democratic Party,2007-12-31,25.0
1926,926,New Democratic Party,2007-12-31,15.0
1927,927,New Democratic Party,2007-12-31,40.0
1928,928,Liberal Party of Canada,2007-12-31,100.0
1929,929,Liberal Party of Canada,2007-12-31,84.27
1930,930,New Democratic Party,2007-12-31,200.0
1931,931,New Democratic Party,2007-12-31,25.0
1932,932,New Democratic Party,2007-12-31,5.0
1933,933,New Democratic Party,2007-12-31,20.0
1934,934,New Democratic Party,2007-12-31,10.0
1935,935,New Democratic Party,2007-12-31,25.0
1936,936,New Democratic Party,2007-12-31,20.0
1937,937,New Democratic Party,2007-12-31,20.0
1938,938,New Democratic Party,2007-12-31,20.0
1939,939,New Democratic Party,2007-12-31,15.0
1940,940,New Democratic Party,2007-12-31,25.0
1941,941,New Democratic Party,2007-12-31,10.0
1942,942,Liberal Party of Canada,2007-12-31,500.0
1943,943,New Democratic Party,2007-12-31,25.0
1944,944,New Democratic Party,2007-12-31,45.0
1945,945,New Democratic Party,2007-12-31,30.0
1946,946,New Democratic Party,2007-12-31,23.0
1947,947,Liberal Party of Canada,2007-12-31,50.0
1948,948,Liberal Party of Canada,2007-12-31,250.0
1949,949,Liberal Party of Canada,2007-12-31,50.0
1950,950,Liberal Party of Canada,2007-12-31,400.0
1951,951,Liberal Party of Canada,2007-12-31,150.0
1952,952,Liberal Party of Canada,2007-12-31,50.0
1953,953,Liberal Party of Canada,2007-12-31,500.0
1954,954,Liberal Party of Canada,2007-12-31,110.0
1955,955,Liberal Party of Canada,2007-12-31,200.0
1956,956,Liberal Party of Canada,2007-12-31,300.0
1957,957,Liberal Party of Canada,2007-12-31,1000.0
1958,958,Liberal Party of Canada,2007-12-31,100.0
1959,959,Liberal Party of Canada,2007-12-31,50.0
1960,960,Liberal Party of Canada,2007-12-31,150.0
1961,961,Liberal Party of Canada,2007-12-31,455.39
1962,962,Liberal Party of Canada,2007-12-31,350.0
1963,963,Liberal Party of Canada,2007-12-31,50.0
1964,964,Liberal Party of Canada,2007-12-31,170.0
1965,965,Liberal Party of Canada,2007-12-31,230.0
1966,966,Liberal Party of Canada,2007-12-31,962.56
1967,967,Liberal Party of Canada,2007-12-31,180.0
1968,968,Liberal Party of Canada,2007-12-31,50.0
1969,969,Liberal Party of Canada,2007-12-31,125.0
1970,970,Liberal Party of Canada,2007-12-31,54.26
1971,971,Liberal Party of Canada,2007-12-31,500.0
1972,972,Liberal Party of Canada,2007-12-31,200.0
1973,973,Liberal Party of Canada,2007-12-31,910.78
1974,974,Liberal Party of Canada,2007-12-31,100.0
1975,975,Liberal Party of Canada,2007-12-31,250.0
1976,976,Liberal Party of Canada,2007-12-31,250.0
1977,977,Conservative Party of Canada,2007-12-31,35.0
1978,978,Liberal Party of Canada,2007-12-31,250.0
1979,979,Liberal Party of Canada,2007-12-31,77.2
1980,980,Liberal Party of Canada,2007-12-31,500.0
1981,981,Liberal Party of Canada,2007-12-31,712.62
1982,982,Liberal Party of Canada,2007-12-31,712.56
1983,983,Liberal Party of Canada,2007-12-31,250.0
1984,984,Conservative Party of Canada,2007-12-31,20.0
1985,985,Liberal Party of Canada,2007-12-31,400.0
1986,986,Liberal Party of Canada,2007-12-31,400.0
1987,987,Conservative Party of Canada,2007-12-31,100.0
1988,988,Liberal Party of Canada,2007-12-31,547.0
1989,989,Liberal Party of Canada,2007-12-31,155.0
1990,990,Liberal Party of Canada,2007-12-31,100.0
1991,991,Liberal Party of Canada,2007-12-31,300.0
1992,992,Liberal Party of Canada,2007-12-31,500.0
1993,993,Conservative Party of Canada,2007-12-31,50.0
1994,994,Liberal Party of Canada,2007-12-31,11.99
1995,995,Conservative Party of Canada,2007-12-31,100.0
1996,996,Conservative Party of Canada,2007-12-31,100.0
1997,997,Liberal Party of Canada,2007-12-31,1062.56
1998,998,Liberal Party of Canada,2007-12-31,400.0
1999,999,Liberal Party of Canada,2007-12-31,300.0
2000,675,Liberal Party of Canada,2007-12-31,250.0
2001,1001,Liberal Party of Canada,2007-12-31,64.67
2002,1002,Conservative Party of Canada,2007-12-31,100.0
2003,1003,Conservative Party of Canada,2007-12-31,25.0
2004,1004,Conservative Party of Canada,2007-12-31,250.0
2005,1005,Conservative Party of Canada,2007-12-31,100.0
2006,1006,Conservative Party of Canada,2007-12-31,50.0
2007,1007,Conservative Party of Canada,2007-12-31,50.0
2008,1008,Conservative Party of Canada,2007-12-31,100.0
2009,1009,Conservative Party of Canada,2007-12-31,500.0
2010,1010,Conservative Party of Canada,2007-12-31,150.0
2011,1011,Conservative Party of Canada,2007-12-31,300.0
2012,1012,Conservative Party of Canada,2007-12-31,200.0
2013,1013,Conservative Party of Canada,2007-12-31,100.0
2014,1014,Conservative Party of Canada,2007-12-31,100.0
2015,1015,Conservative Party of Canada,2007-12-31,100.0
2016,1016,Conservative Party of Canada,2007-12-31,186.0
2017,745,Conservative Party of Canada,2007-12-31,100.0
2018,1018,Conservative Party of Canada,2007-12-31,25.0
2019,1019,Conservative Party of Canada,2007-12-31,50.0
2020,1020,Conservative Party of Canada,2007-12-31,200.0
2021,1021,Conservative Party of Canada,2007-12-31,300.0
2022,1022,Conservative Party of Canada,2007-12-31,15.0
2023,1023,Conservative Party of Canada,2007-12-31,35.0
2024,1024,Conservative Party of Canada,2007-12-31,100.0
2025,1025,Conservative Party of Canada,2007-12-31,400.0
2026,1026,Conservative Party of Canada,2007-12-31,30.0
2027,1027,Conservative Party of Canada,2007-12-31,100.0
2028,1028,Conservative Party of Canada,2007-12-31,500.0
2029,1029,Conservative Party of Canada,2007-12-31,200.0
2030,1030,Conservative Party of Canada,2007-12-31,35.0
2031,1031,Conservative Party of Canada,2007-12-31,25.0
2032,1032,Conservative Party of Canada,2007-12-31,100.0
2033,1033,Conservative Party of Canada,2007-12-31,35.0
2034,1034,Conservative Party of Canada,2007-12-31,75.0
2035,1035,Conservative Party of Canada,2007-12-31,20.0
2036,1036,Conservative Party of Canada,2007-12-31,150.0
2037,1037,Conservative Party of Canada,2007-12-31,100.0
2038,1038,Conservative Party of Canada,2007-12-31,75.0
2039,1039,Conservative Party of Canada,2007-12-31,100.0
2040,1040,Conservative Party of Canada,2007-12-31,100.0
2041,1041,Conservative Party of Canada,2007-12-31,250.0
2042,1042,Conservative Party of Canada,2007-12-31,250.0
2043,1043,Conservative Party of Canada,2007-12-31,30.0
2044,1044,Conservative Party of Canada,2007-12-31,50.0
2045,1045,Conservative Party of Canada,2007-12-31,100.0
2046,1046,Conservative Party of Canada,2007-12-31,50.0
2047,1047,Conservative Party of Canada,2007-12-31,100.0
2048,1048,Conservative Party of Canada,2007-12-31,50.0
2049,1049,Conservative Party of Canada,2007-12-31,25.0
2050,1050,Conservative Party of Canada,2007-12-31,400.0
2051,1051,Conservative Party of Canada,2007-12-31,100.0
2052,1052,Conservative Party of Canada,2007-12-31,50.0
2053,1053,Conservative Party of Canada,2007-12-31,100.0
2054,1054,Conservative Party of Canada,2007-12-31,105.0
2055,1055,Conservative Party of Canada,2007-12-31,400.0
2056,1056,Conservative Party of Canada,2007-12-31,1000.0
2057,1057,Conservative Party of Canada,2007-12-31,100.0
2058,1058,Conservative Party of Canada,2007-12-31,100.0
2059,1059,Conservative Party of Canada,2007-12-31,10.0
2060,1060,Conservative Party of Canada,2007-12-31,200.0
2061,1061,Conservative Party of Canada,2007-12-31,35.0
2062,1062,Conservative Party of Canada,2007-12-31,50.0
2063,1063,Conservative Party of Canada,2007-12-31,250.0
2064,1064,Conservative Party of Canada,2007-12-31,35.0
2065,1065,Conservative Party of Canada,2007-12-31,25.0
2066,1066,Conservative Party of Canada,2007-12-31,200.0
2067,1067,Conservative Party of Canada,2007-12-31,50.0
2068,1068,Conservative Party of Canada,2007-12-31,20.0
2069,1069,Conservative Party of Canada,2007-12-31,100.0
2070,1070,Conservative Party of Canada,2007-12-31,200.0
2071,1071,Conservative Party of Canada,2007-12-31,200.0
2072,1072,Conservative Party of Canada,2007-12-31,100.0
2073,1073,Conservative Party of Canada,2007-12-31,250.0
